01,07,Negative task,R,Non-Manipulation,0,0,21201,21217,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21210,21226,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21217,21233,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21226,21242,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21233,21249,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21242,21258,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21249,21265,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21258,21274,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21265,21281,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21274,21290,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21281,21297,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21290,21306,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21297,21313,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21306,21322,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21313,21329,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21322,21338,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21329,21345,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21338,21354,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21345,21361,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21354,21370,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21361,21377,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21370,21386,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21377,21393,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21386,21402,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21393,21409,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21402,21418,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21409,21425,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21418,21434,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21425,21441,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21434,21450,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21441,21457,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21450,21466,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21457,21473,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21466,21482,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21473,21489,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21482,21498,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21489,21505,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21498,21514,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21505,21521,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21514,21530,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21521,21537,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21530,21546,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21537,21553,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21546,21562,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21553,21569,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21562,21578,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21569,21585,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21578,21594,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21585,21601,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21594,21610,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21601,21617,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21610,21626,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21617,21633,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21626,21642,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21633,21649,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21642,21658,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21649,21665,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21658,21674,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21665,21681,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21674,21690,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21681,21697,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21690,21706,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21697,21713,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21706,21722,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21713,21729,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21722,21738,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21729,21745,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21738,21754,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21745,21761,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21754,21770,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21761,21777,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21770,21786,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21777,21793,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21786,21802,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21793,21809,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21802,21818,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21809,21825,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21818,21834,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21825,21841,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21834,21850,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21841,21857,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21850,21866,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21857,21873,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21866,21882,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21873,21889,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21882,21898,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21889,21905,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21898,21914,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21905,21921,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21914,21930,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21921,21937,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21930,21946,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21937,21953,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21946,21962,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21953,21969,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21962,21978,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21969,21985,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21978,21994,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21985,22001,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,21994,22010,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22001,22017,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22010,22026,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22017,22033,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22026,22042,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22033,22049,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22042,22058,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22049,22065,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22058,22074,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22065,22081,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22074,22090,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22081,22097,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22090,22106,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22097,22113,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22106,22122,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22113,22129,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22122,22138,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22129,22145,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22138,22154,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22145,22161,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22154,22170,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22161,22177,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22170,22186,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22177,22193,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22186,22202,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22193,22209,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22202,22218,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22209,22225,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22218,22234,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22225,22241,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22234,22250,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22241,22257,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22250,22266,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22257,22273,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22266,22282,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22273,22289,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22282,22298,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22289,22305,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22298,22314,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22305,22321,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22314,22330,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22321,22337,Home,Non-Flip
01,07,Negative task,R,Non-Manipulation,0,0,22330,22346,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,20400,20416,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,20407,20423,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,20416,20432,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,20423,20439,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,20432,20448,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,20439,20455,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,20448,20464,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20455,20471,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20464,20480,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20471,20487,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20480,20496,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20487,20503,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20496,20512,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20503,20519,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20512,20528,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20519,20535,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20528,20544,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20535,20551,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20544,20560,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20551,20567,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20560,20576,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20567,20583,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20576,20592,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20583,20599,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20592,20608,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20599,20615,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20608,20624,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20615,20631,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20624,20640,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20631,20647,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20640,20656,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20647,20663,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20656,20672,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20663,20679,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20672,20688,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20679,20695,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20688,20704,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20695,20711,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20704,20720,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20711,20727,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20720,20736,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20727,20743,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20736,20752,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20743,20759,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20752,20768,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20759,20775,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20768,20784,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20775,20791,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20784,20800,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20791,20807,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20800,20816,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20807,20823,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20816,20832,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20823,20839,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20832,20848,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20839,20855,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20848,20864,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20855,20871,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20864,20880,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20871,20887,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20880,20896,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20887,20903,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20896,20912,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20903,20919,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20912,20928,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20919,20935,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20928,20944,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20935,20951,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20944,20960,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20951,20967,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20960,20976,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20967,20983,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,20976,20992,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,20983,20999,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,20992,21008,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,20999,21015,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21008,21024,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21015,21031,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21024,21040,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21031,21047,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21040,21056,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21047,21063,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21056,21072,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21063,21079,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21072,21088,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21079,21095,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21088,21104,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21095,21111,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21104,21120,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21111,21127,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21120,21136,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21127,21143,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21136,21152,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21143,21159,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21152,21168,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21159,21175,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21168,21184,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21175,21191,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21184,21200,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21191,21207,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21200,21216,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21207,21223,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21216,21232,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21223,21239,Home,Non-Flip
01,02,Put in collar stays,R,Manipulation,1,1,21232,21248,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21239,21255,Home,Non-Flip
01,02,Put in collar stays,R,Non-Manipulation,0,0,21248,21264,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15600,15616,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15607,15623,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15616,15632,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15623,15639,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15632,15648,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15639,15655,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15648,15664,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15655,15671,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15664,15680,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15671,15687,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15680,15696,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15687,15703,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15696,15712,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15703,15719,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15712,15728,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15719,15735,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15728,15744,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15735,15751,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15744,15760,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15751,15767,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15760,15776,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15767,15783,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15776,15792,Home,Non-Flip
01,01,open a zipbag,R,Manipulation,1,1,15783,15799,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15792,15808,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15799,15815,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15808,15824,Home,Non-Flip
01,01,open a zipbag,R,Non-Manipulation,0,0,15815,15831,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45259,45275,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45266,45282,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45275,45291,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45282,45298,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45291,45307,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45298,45314,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45307,45323,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45314,45330,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45323,45339,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45330,45346,Home,Non-Flip
02,08,Holding a tablet,R,Manipulation,1,1,45339,45355,Home,Non-Flip
02,11,opening letter,R,Manipulation,1,1,18570,18586,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18577,18593,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18586,18602,Home,Non-Flip
02,11,opening letter,R,Manipulation,1,1,18593,18609,Home,Non-Flip
02,11,opening letter,R,Manipulation,1,1,18602,18618,Home,Non-Flip
02,11,opening letter,R,Manipulation,1,1,18609,18625,Home,Non-Flip
02,11,opening letter,R,Manipulation,1,1,18618,18634,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18625,18641,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18634,18650,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18641,18657,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18650,18666,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18657,18673,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18666,18682,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18673,18689,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18682,18698,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18689,18705,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18698,18714,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18705,18721,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18714,18730,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18721,18737,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18730,18746,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18737,18753,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18746,18762,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18753,18769,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18762,18778,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18769,18785,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18778,18794,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18785,18801,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18794,18810,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18801,18817,Home,Non-Flip
02,11,opening letter,R,Non-Manipulation,0,0,18810,18826,Home,Non-Flip
